date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-11-22,2023,0,,DEN,DET,1544.72886140957,1341.78663486604,0.851178674631325,0.14882132536867498,1533.8721320945,1352.64336418111,,,,,,,1589.97537203928,1332.20710106805,0.897132931446934,0.102867068553066,108,110,30,2,16
2022-11-22,2023,0,,PHO,LAL,1607.8161377624,1424.86154301282,0.8360075946525811,0.16399240534741888,1610.59155238147,1422.08612839375,,,,,,,1567.36308049964,1423.19206810282,0.78649363615574,0.21350636384426,115,105,47,7,27
2022-11-23,2023,0,,CLE,POR,1565.32577595627,1418.8107076928,0.8051901966437806,0.19480980335621945,1570.28237621215,1413.85410743692,,,,,,,1548.25869715677,1423.97403729664,0.762620621994031,0.237379378005969,114,96,44,30,37
2022-11-23,2023,0,,IND,MIN,1471.44842347869,1523.4740300415,0.5686052352227996,0.4313947647772004,1456.23822024854,1538.68423327165,,,,,,,1492.15296749204,1550.63538356447,0.530738155504533,0.469261844495467,101,115,59,61,60
2022-11-23,2023,0,,CHO,PHI,1432.4895611377,1578.74243368215,0.43382722376541966,0.5661727762345803,1441.58212734518,1569.64986747467,,,,,,,1425.52207769548,1437.46131098417,0.655625824048957,0.344374175951043,107,101,24,18,21
2022-11-23,2023,0,,ATL,SAC,1546.51832136614,1490.88787469965,0.710102284403923,0.289897715596077,1551.5370923634,1485.86910370239,,,,,,,1555.57097448349,1498.8583948423,0.739406088074827,0.260593911925173,115,106,62,38,50
2022-11-23,2023,0,,MIA,WAS,1543.04159198565,1464.37861427254,0.736618539820666,0.26338146017933395,1547.22613757634,1460.19406868185,,,,,,,1420.40733881304,1444.4097702253,0.561316199684098,0.438683800315902,113,105,24,66,45
2022-11-23,2023,0,,TOR,BRK,1551.85032393908,1516.02671631325,0.6860816094602138,0.3139183905397862,1532.05057386604,1535.82646638629,,,,,,,1436.83903452901,1559.0736551363,0.491733353882479,0.508266646117521,98,112,48,60,54
2022-11-23,2023,0,,BOS,DAL,1674.55304685767,1571.10454810741,0.7633516828443871,0.23664831715561285,1679.54049627631,1566.11709868877,,,,,,,1675.70528490666,1607.89100846395,0.694365934929135,0.305634065070865,125,112,93,17,55
2022-11-23,2023,0,,SAS,NOP,1410.82493845101,1584.22481563622,0.39591301902891723,0.6040869809710827,1399.00199579754,1596.04775828969,,,,,,,1384.66140037056,1565.79863891871,0.347719635910554,0.652280364089446,110,129,38,14,26
2022-11-23,2023,0,,OKC,DEN,1410.46646474177,1533.8721320945,0.4663673999586241,0.5336326000413759,1404.023108532,1540.31548830427,,,,,,,1375.23901688142,1556.55516365942,0.427356225177337,0.572643774822663,126,131,34,9,22
2022-11-23,2023,0,,MIL,CHI,1580.73391546475,1468.64623894169,0.7722174623784842,0.2277825376215158,1567.64421572297,1481.73593868347,,,,,,,1581.29452555602,1492.12981496568,0.721514272504048,0.278485727495952,113,118,65,22,44
2022-11-23,2023,0,,UTA,DET,1570.48632729484,1352.64336418111,0.8617201662369484,0.13827983376305164,1547.9905545405,1375.13913693545,,,,,,,1521.89232596231,1326.29986611797,0.881898803836747,0.118101196163253,116,125,20,5,13
2022-11-23,2023,0,,GSW,LAC,1573.08711212472,1505.11564287444,0.7245054629501609,0.27549453704983906,1580.20167530794,1498.00107969122,,,,,,,1551.06317310018,1445.06577331824,0.72352773223808,0.27647226776192,124,107,49,57,53
2022-11-25,2023,0,,CHO,MIN,1441.58212734518,1538.68423327165,0.5041703081014888,0.4958296918985112,1446.36260838086,1533.90375223597,,,,,,,1395.73855836654,1579.44754099304,0.354350826727413,0.645649173272588,110,108,43,32,38
2022-11-25,2023,0,,ORL,PHI,1363.36130392807,1569.64986747467,0.35163818012664355,0.6483618198733565,1357.4764346878,1575.53473671494,,,,,,,1303.71645979828,1444.14785354963,0.398878752152443,0.601121247847557,99,107,8,12,10
2022-11-25,2023,0,,NYK,POR,1510.21903997246,1413.85410743692,0.7559066980621749,0.24409330193782508,1500.19188510302,1423.88126230636,,,,,,,1514.05944424942,1427.581387605,0.705223778338568,0.294776221661432,129,132,38,49,44
2022-11-25,2023,0,,BOS,SAC,1679.54049627631,1485.86910370239,0.8442910112645794,0.1557089887354206,1683.38121948133,1482.02838049737,,,,,,,1686.1189575681,1493.00588089557,0.824949364088817,0.175050635911183,122,104,81,16,49
2022-11-25,2023,0,,OKC,CHI,1404.023108532,1481.73593868347,0.5320298942396287,0.46797010576037135,1409.8386497826,1475.92039743287,,,,,,,1374.19508669321,1497.3724568184,0.446226268772016,0.553773731227984,123,119,25,26,26
2022-11-25,2023,0,,HOU,ATL,1335.47529233186,1551.5370923634,0.33892119720610686,0.6610788027938932,1346.74562145457,1540.26676324069,,,,,,,1296.24627493026,1533.98464562004,0.281626810415277,0.718373189584723,128,122,16,9,13
2022-11-25,2023,0,,SAS,LAL,1399.00199579754,1422.08612839375,0.6089172782622284,0.3910827217377716,1384.71271696558,1436.37540722571,,,,,,,1378.01767293102,1424.00435488333,0.550718342234906,0.449281657765094,94,105,15,4,10
2022-11-25,2023,0,,MIA,WAS,1547.22613757634,1460.19406868185,0.7458582022035835,0.25414179779641655,1549.69791512616,1457.72229113203,,,,,,,1442.48518388332,1462.92790079718,0.571434846900088,0.428565153099912,110,107,31,59,45
2022-11-25,2023,0,,IND,BRK,1456.23822024854,1535.82646638629,0.5293411255790585,0.47065887442094145,1466.43687575957,1525.62781087526,,,,,,,1476.7047302418,1564.35319232612,0.488179149585724,0.511820850414276,128,117,59,68,64
2022-11-25,2023,0,,MIL,CLE,1567.64421572297,1570.28237621215,0.6365589226173092,0.3634410773826908,1576.72339345115,1561.20319848397,,,,,,,1579.5610124856,1576.242306217,0.61462035855926,0.38537964144074,117,102,79,16,48
2022-11-25,2023,0,,MEM,NOP,1568.12924008704,1596.04775828969,0.6022704544178883,0.3977295455821117,1580.87534152694,1583.30165684979,,,,,,,1523.3583370298,1582.92551534111,0.524205618325314,0.475794381674686,132,111,71,19,45
2022-11-25,2023,0,,PHO,DET,1610.59155238147,1375.13913693545,0.8733622011507735,0.12663779884922655,1612.13567894471,1373.59501037221,,,,,,,1568.04689072813,1326.04335791773,0.866722913983829,0.133277086016171,108,102,26,1,14
2022-11-25,2023,0,,GSW,UTA,1580.20167530794,1547.9905545405,0.6815856477599067,0.3184143522400933,1586.54328378817,1541.64894606027,,,,,,,1567.25379192445,1509.75312015015,0.681120842986846,0.318879157013154,129,118,67,52,60
2022-11-25,2023,0,,LAC,DEN,1498.00107969122,1540.31548830427,0.5822617277039008,0.41773827229609917,1485.33153874101,1552.98502925448,,,,,,,1438.724055344,1581.90568427615,0.406848110576394,0.593151889423606,104,114,53,41,47
2022-11-26,2023,0,,TOR,DAL,1532.05057386604,1566.11709868877,0.593763018323914,0.406236981676086,1537.48177963321,1560.6858929216,,,,,,,1545.91150777303,1595.06874240376,0.537612184138265,0.462387815861735,105,100,77,46,62
2022-11-26,2023,0,,SAS,LAL,1384.71271696558,1436.37540722571,0.5691176073556504,0.4308823926443496,1376.38031563363,1444.70780855766,,,,,,,1385.96292009962,1361.59085647306,0.640764564404049,0.359235435595951,138,143,9,4,7
2022-11-26,2023,0,,HOU,OKC,1346.74562145457,1409.8386497826,0.5529145198086236,0.4470854801913764,1357.38749621203,1399.19677502514,,,,,,,1317.02007009335,1386.00512137312,0.50623095014307,0.49376904985693,118,105,5,1,3
2022-11-26,2023,0,,PHO,UTA,1612.13567894471,1541.64894606027,0.7273860225542126,0.2726139774457874,1614.07494625035,1539.70967875463,,,,,,,1564.34687143509,1505.14172593728,0.695252628682806,0.304747371317194,113,112,65,23,44
2022-11-27,2023,0,,BRK,POR,1525.62781087526,1423.88126230636,0.7615772926756657,0.23842270732433435,1530.90854978128,1418.60052340034,,,,,,,1567.0263714968,1430.06933451621,0.763750683040064,0.236249316959936,111,97,48,43,46
2022-11-27,2023,0,,MIN,GSW,1533.90375223597,1586.54328378817,0.5677381503891645,0.43226184961083547,1512.57968579945,1607.86735022469,,,,,,,1590.82272981085,1572.97872861406,0.63964250739242,0.36035749260758,114,137,80,56,68
2022-11-27,2023,0,,LAC,IND,1485.33153874101,1466.43687575957,0.6647228528749146,0.3352771471250854,1493.20692392989,1458.56149057069,,,,,,,1432.91719383833,1480.39806332091,0.551779948946019,0.448220051053981,114,100,32,62,47
2022-11-27,2023,0,,ATL,MIA,1540.26676324069,1549.69791512616,0.6274648362503221,0.3725351637496779,1527.98283357796,1561.98184478889,,,,,,,1528.06351638734,1508.15326937504,0.638637335860897,0.361362664139103,98,106,58,53,56
2022-11-27,2023,0,,ORL,PHI,1357.4764346878,1575.53473671494,0.3363509825470244,0.6636490174529757,1344.03709311931,1588.97407828343,,,,,,,1302.52198197234,1460.41362957077,0.37800602199824,0.62199397800176,103,133,9,8,9
2022-11-27,2023,0,,NYK,MEM,1500.19188510302,1580.87534152694,0.5277701334643266,0.47222986653567345,1493.41148027363,1587.65574635633,,,,,,,1511.31392885102,1554.82572010085,0.547379683133276,0.452620316866724,123,127,64,28,46
2022-11-27,2023,0,,DET,CLE,1373.59501037221,1561.20319848397,0.3765275710428839,0.6234724289571161,1367.20560036697,1567.59260848921,,,,,,,1344.56801273327,1554.36155895129,0.309316788181943,0.690683211818057,94,102,27,8,18
2022-11-27,2023,0,,BOS,WAS,1683.38121948133,1457.72229113203,0.8669946536280951,0.13300534637190486,1685.43536225444,1455.66814835892,,,,,,,1645.07827332424,1489.71985964192,0.793184200569832,0.206815799430168,130,121,75,15,45
2022-11-27,2023,0,,MIL,DAL,1576.72339345115,1560.6858929216,0.661047461651769,0.338952538348231,1582.76148941397,1554.64779695878,,,,,,,1589.77603211514,1615.33455060764,0.638725375192122,0.361274624807878,124,115,86,21,54
2022-11-28,2023,0,,PHI,ATL,1588.97407828343,1527.98283357796,0.7164134547838698,0.28358654521613025,1591.78313849637,1525.17377336502,,,,,,,1577.80361472727,1554.00929135451,0.630896103947224,0.369103896052776,104,101,76,37,57
2022-11-28,2023,0,,WAS,MIN,1455.66814835892,1512.57968579945,0.56169331259858,0.43830668740142,1467.07712285955,1501.17071129882,,,,,,,1464.16524642498,1557.58111771383,0.472203117566605,0.527796882433395,142,127,55,50,53
2022-11-28,2023,0,,BOS,CHO,1685.43536225444,1446.36260838086,0.8756492784912067,0.12435072150879334,1690.22397978082,1441.57399085448,,,,,,,1663.59043285461,1285.44906851632,0.912282052246806,0.0877179477531936,140,105,30,5,18
2022-11-28,2023,0,,BRK,ORL,1530.90854978128,1344.03709311931,0.8390754283927425,0.16092457160725748,1533.11078428226,1341.83485861833,,,,,,,1571.42014500054,1288.78147354065,0.887706799459723,0.112293200540277,109,102,20,7,14
2022-11-28,2023,0,,TOR,CLE,1537.48177963321,1567.59260848921,0.599243594541908,0.400756405458092,1546.31450565265,1558.75988246977,,,,,,,1579.04090069768,1539.52102337024,0.714894096629738,0.285105903370262,100,88,73,24,49
2022-11-28,2023,0,,NOP,OKC,1583.30165684979,1399.19677502514,0.8369133879924536,0.16308661200754637,1584.98247386573,1397.5159580092,,,,,,,1515.91986758296,1371.43752633499,0.774764616421443,0.225235383578557,105,101,27,9,18
2022-11-28,2023,0,,UTA,CHI,1539.70967875463,1475.92039743287,0.7196743578603099,0.28032564213969013,1525.77488034895,1489.85519583855,,,,,,,1509.27741418176,1495.76609786431,0.671814684946215,0.328185315053785,107,114,51,52,52
2022-11-28,2023,0,,DEN,HOU,1552.98502925448,1357.38749621203,0.8457430905998591,0.15425690940014092,1556.4927889686,1353.87973649791,,,,,,,1600.56779674157,1334.44978121087,0.900939239841746,0.0990607601582539,129,113,32,1,17
2022-11-28,2023,0,,SAC,PHO,1482.02838049737,1614.07494625035,0.45401162981092646,0.5459883701890735,1475.79800943159,1620.30531731613,,,,,,,1496.54649601022,1565.89323432072,0.484449593305604,0.515550406694396,117,122,63,34,49
2022-11-28,2023,0,,LAL,IND,1444.70780855766,1458.56149057069,0.6214948790863588,0.3785051209136412,1439.31188351547,1463.95741561288,,,,,,,1448.33904980897,1469.83220679914,0.626523785539849,0.373476214460151,115,116,34,29,32
2022-11-29,2023,0,,DET,NYK,1367.20560036697,1493.41148027363,0.46235806396531565,0.5376419360346844,1347.4018431952,1513.2152374454,,,,,,,1345.51083942872,1505.38429480865,0.389921996683709,0.610078003316291,110,140,21,16,19
2022-11-29,2023,0,,DAL,GSW,1554.64779695878,1607.86735022469,0.5669185677185187,0.4330814322814813,1559.31549610981,1603.19965107366,,,,,,,1581.10095257091,1584.21341967417,0.600965027791744,0.399034972208256,116,113,81,37,59
2022-11-29,2023,0,,POR,LAC,1418.60052340034,1493.20692392989,0.5364793933212827,0.4635206066787173,1410.13157917307,1501.67586815716,,,,,,,1427.86368984597,1431.98323267326,0.581630889016162,0.418369110983838,112,118,24,71,48
2022-11-30,2023,0,,ORL,ATL,1341.83485861833,1525.17377336502,0.3823141464906976,0.6176858535093024,1331.33502165922,1535.67361032413,,,,,,,1290.86015879603,1560.21712143504,0.241883903596792,0.758116096403208,108,125,18,12,15
2022-11-30,2023,0,,CLE,PHI,1558.75988246977,1591.78313849637,0.5952107855164316,0.4047892144835684,1574.74143352995,1575.80158743619,,,,,,,1539.74055901406,1578.96396149882,0.554782400358341,0.445217599641659,113,85,73,25,49
2022-11-30,2023,0,,BOS,MIA,1690.22397978082,1561.98184478889,0.7881595829041145,0.21184041709588552,1694.61371148318,1557.59211308653,,,,,,,1693.22558801181,1511.15219633217,0.815582021604811,0.184417978395189,134,121,85,13,49
2022-11-30,2023,0,,NYK,MIL,1513.2152374454,1582.76148941397,0.5437145701549003,0.4562854298450997,1504.5964643329,1591.38026252647,,,,,,,1523.89341061824,1619.99771172913,0.400379386233972,0.599620613766028,103,109,77,29,53
2022-11-30,2023,0,,BRK,WAS,1533.11078428226,1467.07712285955,0.7222734046714998,0.2777265953285002,1536.90233304354,1463.28557409827,,,,,,,1544.14885797071,1476.06489549678,0.691382318237994,0.308617681762006,113,107,55,57,56
2022-11-30,2023,0,,OKC,SAS,1397.5159580092,1376.38031563363,0.6675917187249983,0.33240828127500166,1403.01876534845,1370.87750829438,,,,,,,1310.34385366479,1363.27862437705,0.539210994608886,0.460789005391114,119,111,3,1,2
2022-11-30,2023,0,,MIN,MEM,1501.17071129882,1587.65574635633,0.519439793903006,0.480560206096994,1509.80368282659,1579.02277482856,,,,,,,1508.78674743417,1582.46925421347,0.506911109005126,0.493088890994874,109,101,69,35,52
2022-11-30,2023,0,,NOP,TOR,1584.98247386573,1546.31450565265,0.6895972301982713,0.31040276980172865,1593.49348877015,1537.80349074823,,,,,,,1546.32611868007,1587.70002486059,0.551375480000881,0.448624519999119,126,108,76,31,54
2022-11-30,2023,0,,DEN,HOU,1556.4927889686,1353.87973649791,0.8509384839334131,0.1490615160665869,1560.42433455101,1349.9481909155,,,,,,,1578.49397825564,1333.13258576901,0.889581780305333,0.110418219694667,120,100,29,0,15
2022-11-30,2023,0,,PHO,CHI,1620.30531731613,1489.85519583855,0.7902739555949181,0.2097260444050819,1625.903866215,1484.25664693968,,,,,,,1572.75539700232,1508.81882699589,0.695253146438175,0.304746853561825,132,113,67,25,46
2022-11-30,2023,0,,UTA,LAC,1525.77488034895,1501.67586815716,0.6713663454071429,0.3286336545928571,1533.10091115319,1494.34983735292,,,,,,,1501.35984377502,1430.46536672785,0.789589440403195,0.210410559596805,125,112,36,43,40
2022-11-30,2023,0,,SAC,IND,1475.79800943159,1463.95741561288,0.6556133521097052,0.34438664789029483,1487.2209377988,1452.53448724567,,,,,,,1490.76821993675,1477.31671104878,0.62180229409444,0.37819770590556,137,114,44,50,47
2022-11-30,2023,0,,LAL,POR,1439.31188351547,1410.13157917307,0.6777872939481125,0.32221270605188745,1448.54479146448,1400.89867122406,,,,,,,1484.2578342817,1343.12591628475,0.82128044324516,0.17871955675484,128,109,18,16,17
2022-12-01,2023,0,,DET,DAL,1347.4018431952,1559.31549610981,0.34429169773967605,0.655708302260324,1358.53986905667,1548.17747024834,,,,,,,1334.32312776053,1584.70710933143,0.278749909182703,0.721250090817297,131,125,30,11,21
2022-12-02,2023,0,,CHO,WAS,1441.57399085448,1463.28557409827,0.610797178317415,0.389202821682585,1444.53479945154,1460.32476550121,,,,,,,1373.34315706179,1472.46339357502,0.466353695542511,0.533646304457489,117,116,21,33,27
2022-12-02,2023,0,,MIL,LAL,1591.38026252647,1448.54479146448,0.8018462027383889,0.1981537972616111,1578.79252055175,1461.1325334392,,,,,,,1626.97075066222,1466.30838599774,0.801587870754699,0.198412129245301,129,133,68,8,38
2022-12-02,2023,0,,CLE,ORL,1574.74143352995,1331.33502165922,0.8783402904966959,0.12165970950330407,1576.84328193018,1329.23317325899,,,,,,,1556.39212663881,1286.15693594108,0.883598557146361,0.116401442853639,107,96,17,2,10
2022-12-02,2023,0,,BRK,TOR,1536.90233304354,1537.80349074823,0.6388690323840212,0.36113096761597885,1543.41628729398,1531.28953649779,,,,,,,1554.57821123875,1581.5209377219,0.572870330942962,0.427129669057038,114,105,76,58,67
2022-12-02,2023,0,,ATL,DEN,1535.67361032413,1560.42433455101,0.6066302974295323,0.39336970257046766,1542.41107071869,1553.68687415645,,,,,,,1519.10755366478,1586.28479523782,0.524961504961828,0.475038495038172,117,109,71,21,46
2022-12-02,2023,0,,BOS,MIA,1694.61371148318,1557.59211308653,0.7964748547376436,0.20352514526235643,1682.18205328015,1570.02377128956,,,,,,,1695.4802756622,1553.61076720274,0.772469989333928,0.227530010666072,116,120,90,18,54
2022-12-02,2023,0,,MEM,PHI,1579.02277482856,1575.80158743619,0.6443256998335292,0.35567430016647084,1584.98868335468,1569.83567891007,,,,,,,1594.13203378892,1567.12328422726,0.638917573615588,0.361082426384412,117,109,80,10,45
2022-12-02,2023,0,,SAS,NOP,1370.87750829438,1593.49348877015,0.33051995525712646,0.6694800447428735,1361.70891273916,1602.66208432537,,,,,,,1358.7693193066,1575.61019378546,0.308539242555109,0.691460757444891,99,117,34,7,21
2022-12-02,2023,0,,PHO,HOU,1625.903866215,1349.9481909155,0.8969859520335719,0.1030140479664281,1615.53386224607,1360.31819488443,,,,,,,1592.63549760545,1331.66097306897,0.879137545690065,0.120862454309935,121,122,30,0,15
2022-12-02,2023,0,,UTA,IND,1533.10091115319,1452.53448724567,0.7387388299685376,0.26126117003146243,1540.57964114271,1445.05575725615,,,,,,,1514.16207572599,1463.6022216087,0.718258845363454,0.281741154636546,139,119,46,43,45
2022-12-02,2023,0,,GSW,CHI,1603.19965107366,1484.25664693968,0.779084156965089,0.22091584303491096,1606.61326821541,1480.84302979793,,,,,,,1571.95420696711,1497.57491449672,0.691315361072769,0.308684638927231,119,111,64,41,53
2022-12-03,2023,0,,NYK,DAL,1504.5964643329,1548.17747024834,0.5804872301652466,0.4195127698347534,1483.99071036838,1568.78322421286,,,,,,,1519.05556384845,1595.10759283518,0.49664744903087,0.50335255096913,100,121,72,55,64
2022-12-03,2023,0,,LAC,SAC,1494.34983735292,1487.2209377988,0.6494638912116524,0.3505361087883476,1465.5670063095,1516.00376884222,,,,,,,1420.55379044165,1492.53679332986,0.498906072592011,0.501093927407989,96,123,32,78,55
2022-12-03,2023,0,,CHO,MIL,1444.53479945154,1578.79252055175,0.45085832960927585,0.5491416703907241,1435.99177490208,1587.33554510121,,,,,,,1384.40936624345,1464.327619909,0.501412818402741,0.498587181597259,96,105,22,14,18
2022-12-03,2023,0,,MIN,OKC,1509.80368282659,1403.01876534845,0.7668035967940388,0.23319640320596124,1494.34441115523,1418.47803701981,,,,,,,1532.98443265363,1381.08773743044,0.793749817032159,0.206250182967841,128,135,31,13,22
2022-12-03,2023,0,,TOR,ORL,1531.28953649779,1329.23317325899,0.8505315531642472,0.14946844683575278,1534.23950082591,1326.28320893087,,,,,,,1575.39866360166,1302.29941151539,0.879237690759289,0.120762309240711,121,108,23,5,14
2022-12-03,2023,0,,GSW,HOU,1606.61326821541,1360.31819488443,0.8801060367618316,0.11989396323816837,1609.58152202056,1357.34994107928,,,,,,,1589.02471370812,1354.70058103087,0.855532154096933,0.144467845903067,120,101,35,5,20
2022-12-03,2023,0,,UTA,POR,1540.57964114271,1400.89867122406,0.7989451551928775,0.20105484480712255,1526.66701326759,1414.81129909918,,,,,,,1520.83960483461,1321.13614249792,0.822032339992796,0.177967660007204,111,116,19,35,27
2022-12-04,2023,0,,NOP,DEN,1602.66208432537,1553.68687415645,0.70215275912865,0.29784724087134995,1609.82814220882,1546.520816273,,,,,,,1587.78678470471,1569.52342427811,0.624236576797715,0.375763423202285,121,106,80,12,46
2022-12-04,2023,0,,SAS,PHO,1361.70891273916,1615.53386224607,0.29204190762171023,0.7079580923782898,1348.18077393655,1629.06200104868,,,,,,,1349.39862411173,1585.41184746518,0.291046437829214,0.708953562170786,95,133,33,2,18
2022-12-04,2023,0,,NYK,CLE,1483.99071036838,1576.84328193018,0.5102845255786314,0.48971547442136865,1494.71426552453,1566.11972677403,,,,,,,1504.94990351335,1559.4335541865,0.460474569711162,0.539525430288838,92,81,63,38,51
2022-12-04,2023,0,,BRK,BOS,1543.41628729398,1682.18205328015,0.44444194175908414,0.5555580582409159,1533.92287769997,1691.67546287416,,,,,,,1572.75293345392,1685.47812282465,0.441595672913989,0.558404327086011,92,103,91,32,62
2022-12-04,2023,0,,SAC,CHI,1516.00376884222,1480.84302979793,0.6852592084770083,0.3147407915229917,1521.53315093065,1475.3136477095,,,,,,,1506.19665004184,1489.44759993165,0.556512211741877,0.443487788258123,110,101,49,63,56
2022-12-04,2023,0,,DET,MEM,1358.53986905667,1584.98868335468,0.3256561910295868,0.6743438089704132,1352.40178685776,1591.12676555359,,,,,,,1345.95057325811,1587.26114593543,0.286705206622927,0.713294793377073,112,122,33,2,18
2022-12-04,2023,0,,WAS,LAL,1460.32476550121,1461.1325334392,0.6389930544966729,0.3610069455033271,1445.03944579721,1476.4178531432,,,,,,,1473.99552837874,1476.2063066819,0.600011081550683,0.399988918449317,119,130,40,36,38
2022-12-04,2023,0,,POR,IND,1414.81129909918,1445.05575725615,0.599058848815283,0.40094115118471696,1425.48877905172,1434.37827730361,,,,,,,1455.41756437127,1359.15950954796,0.667778294237243,0.332221705762757,116,100,16,46,31
2022-12-05,2023,0,,CHO,LAC,1435.99177490208,1465.5670063095,0.5999837873478245,0.40001621265217546,1429.84752856623,1471.71125264535,,,,,,,1383.1703525155,1525.29816850134,0.425274495389288,0.574725504610712,117,119,30,38,34
2022-12-05,2023,0,,ORL,MIL,1326.28320893087,1587.33554510121,0.2835151033918158,0.7164848966081843,1322.0573808693,1591.56137316278,,,,,,,1297.6566848329,1591.92809689799,0.213537845343301,0.786462154656699,102,109,24,1,13
2022-12-05,2023,0,,ATL,OKC,1542.41107071869,1418.47803701981,0.7839884082445341,0.21601159175546591,1526.34118897883,1434.54791875967,,,,,,,1575.56469157086,1378.00248534142,0.83581172627904,0.16418827372096,114,121,38,6,22
2022-12-05,2023,0,,TOR,BOS,1534.23950082591,1691.67546287416,0.41808783500818913,0.5819121649918109,1528.05763097298,1697.85733272709,,,,,,,1597.70716838582,1689.14205865634,0.542476247663429,0.457523752336571,110,116,93,26,60
2022-12-05,2023,0,,MEM,MIA,1591.12676555359,1570.02377128956,0.6675500116035877,0.33244998839641227,1596.63039437457,1564.52014246858,,,,,,,1389.10321320814,1578.97604478876,0.284193933658225,0.715806066341775,101,93,42,15,29
2022-12-05,2023,0,,HOU,PHI,1357.34994107928,1569.83567891007,0.34354862659629304,0.656451373403707,1371.39325011012,1555.79236987923,,,,,,,1328.61685125191,1577.44500270461,0.256299321603732,0.743700678396268,132,123,28,4,16
2022-12-05,2023,0,,DAL,PHO,1568.78322421286,1629.06200104868,0.5569156763737922,0.44308432362620775,1582.36033708144,1615.4848881801,,,,,,,1588.8031084279,1598.87705842221,0.644673374621466,0.355326625378534,130,111,84,24,54
2022-12-05,2023,0,,GSW,IND,1609.58152202056,1434.37827730361,0.8297981258878395,0.17020187411216048,1590.2595580424,1453.70024128177,,,,,,,1581.80844284258,1321.98469091986,0.899144830362864,0.100855169637136,104,112,27,9,18
2022-12-06,2023,0,,CLE,LAL,1566.11972677403,1476.4178531432,0.7487603609035034,0.2512396390964966,1571.73089737887,1470.80668253836,,,,,,,1567.71226202569,1501.19264743705,0.694082021352619,0.305917978647381,116,102,64,25,45
2022-12-06,2023,0,,MIA,DET,1564.52014246858,1352.40178685776,0.8577464704942497,0.14225352950575032,1527.06840955562,1389.85351977072,,,,,,,1500.65065521838,1341.39724830599,0.74403576494971,0.25596423505029,96,116,20,11,16
2022-12-06,2023,0,,DEN,DAL,1546.520816273,1582.36033708144,0.5912988629950445,0.4087011370049555,1541.48223971086,1587.39891364358,,,,,,,1566.74541819041,1601.23304037291,0.674089698476906,0.325910301523094,115,116,81,19,50
2022-12-07,2023,0,,ORL,LAC,1322.0573808693,1471.71125264535,0.4290248949526135,0.5709751050473866,1330.42614662499,1463.34248688966,,,,,,,1319.17004864309,1549.85239526826,0.288899209025346,0.711100790974654,116,111,22,19,21
2022-12-07,2023,0,,TOR,LAL,1528.05763097298,1470.80668253836,0.7120188223464502,0.2879811776535498,1534.3261837218,1464.53812978954,,,,,,,1591.77744909761,1255.264991924,0.932662575760587,0.0673374242394135,126,113,16,6,11
2022-12-07,2023,0,,BRK,CHO,1533.92287769997,1429.84752856623,0.7640029132974773,0.23599708670252273,1537.06044090081,1426.70996536539,,,,,,,1558.62400051821,1384.64330554895,0.806543635021952,0.193456364978048,122,116,36,24,30
2022-12-07,2023,0,,NYK,ATL,1494.71426552453,1526.34118897883,0.5971459136045938,0.4028540863954062,1508.94014760666,1512.1153068967,,,,,,,1514.40651285887,1562.14589452745,0.539531799720801,0.460468200279199,113,89,67,63,65
2022-12-07,2023,0,,NOP,DET,1609.82814220882,1389.85351977072,0.8631758591934962,0.13682414080650385,1611.51292085772,1388.16874112182,,,,,,,1591.15377456373,1363.05380594018,0.881606092683441,0.118393907316559,104,98,37,2,20
2022-12-07,2023,0,,MIL,SAC,1591.56137316278,1521.53315093065,0.7268623272605035,0.2731376727394965,1597.45332733574,1515.64119675769,,,,,,,1614.31305335103,1507.36512613969,0.745788690603703,0.254211309396297,126,113,73,20,47
2022-12-07,2023,0,,CHI,WAS,1475.3136477095,1445.03944579721,0.6791609597174578,0.3208390402825422,1478.98883109909,1441.36426240762,,,,,,,1486.99638670129,1441.46184714434,0.658391660301385,0.341608339698615,115,111,36,52,44
2022-12-07,2023,0,,MIN,IND,1494.34441115523,1453.70024128177,0.6920270142823305,0.3079729857176695,1498.6256490104,1449.4190034266,,,,,,,1512.81775749013,1449.97420980695,0.703895785858567,0.296104214141433,121,115,43,45,44
2022-12-07,2023,0,,MEM,OKC,1596.63039437457,1434.54791875967,0.8188637211699993,0.18113627883000072,1601.7058811449,1429.47243198934,,,,,,,1601.53558060289,1358.62340319633,0.861499943066769,0.138500056933231,123,102,38,3,21
2022-12-07,2023,0,,UTA,GSW,1526.66701326759,1590.2595580424,0.5522036012773387,0.4477963987226613,1530.18447018329,1586.7421011267,,,,,,,1484.06373174156,1363.16345411039,0.79294583515353,0.20705416484647,124,123,21,37,29
2022-12-07,2023,0,,PHO,BOS,1615.4848881801,1697.85733272709,0.5253463467193347,0.47465365328066533,1593.89355364038,1719.44866726681,,,,,,,1602.85240171144,1686.20590883854,0.504222287968981,0.495777712031019,98,125,93,17,55
